대여소 명,대여 일자 / 월,대여 건수
152. 마포구민체육센터 앞,202010,9398
153. 성산2교 사거리,202010,2455
154. 마포구청역,202010,3228
155. 가좌역1 번출구 뒤,202010,1418
156. 서울서부지방법원 앞,202010,1113
157. 애오개역 4번출구 앞,202010,1736
181. 망원초록길 입구,202010,486
182. 망원2빗물펌프장 앞,202010,3251
183. 하늘채코오롱아파트 건너편,202010,2706
184. SK망원동주유소 건너편,202010,2653
185. 마포 신수공원 앞,202010,1141
186. 월드컵공원,202010,4687
199. 서울 월드컵 경기장,202010,824
3001.마포구청역 3번출구,202010,0
3002.벽산상암스마트큐브,202010,2704
3003.래미안신공덕3차아파트,202010,56
3005.마포구청 청사내,202010,391
3006. 상암월드컵파크5단지(상암중학교),202010,255
3007.MBC 앞,202010,997
3008.DMC역7번출구,202010,427
3009.서교동사거리(신),202010,2056
3010.홍대입구역 3번출구,202010,4714
3011.경의선(노고산동),202010,1347
400. 상암한화오벨리스크 1차 앞,202010,1063
401. 상암월드컵파크 10단지 앞,202010,1070
402. 상암월드컵파크 9단지 앞,202010,1185
403. 부엉이공원 앞,202010,649
405. DMC빌 앞,202010,601
406. 상암월드컵파크 7단지 앞,202010,733
407. 마포구 육아종합지원센터,202010,907
408. LG CNS앞,202010,848
409. 누리꿈스퀘어 옆,202010,2233
410. 상암중학교 옆,202010,344
411. DMC홍보관,202010,1432
412. DMC산학협력연구센터 앞,202010,1786
413. 상암월드컵파크 3단지 후문,202010,767
414. 상암동주민센터 옆,202010,1602
415. DMC역 9번출구 앞,202010,2505
416. 상암월드컵파크 1단지 교차로,202010,719
417. DMC역 2번출구 옆,202010,1666
418. 월드컵경기장역 3번출구 옆,202010,3886
419. 홈플러스 앞,202010,2987
420. 서울시 공공자전거 상암센터,202010,2517
421. 마포구청 앞,202010,2073
422. 문화비축기지,202010,374
424. 롯데하이마트 (상암월드컵점),202010,421
425. DMC첨단산업센터,202010,633
426. 서울신용보증재단,202010,1914
427. 성산시영아파트,202010,1353
432. 마포중앙도서관,202010,544
436. 이대역 5번출구,202010,437
437. 대흥역 1번출구,202010,1254
438. 성산2-1 공영주차장,202010,1855
439. 마포어린이공원,202010,2853
440. 하늘공원 입구,202010,1164
487.신석초교앞 교차로 교통섬,202010,1656
489.구룡근린공원,202010,391
490.가온문화공원,202010,1071
491.월드컵파크 4단지,202010,464
492.성산시영아파트 후문,202010,1260
493.홍대입구역 6번출구,202010,1790
494.신수동주민센터,202010,243
495.염리초등학교 앞,202010,1171
497.합정동주민센터 앞,202010,1928
498.연남동주민센터 앞,202010,2313
115. 마스타 빌딩 앞,202010,893
116. 일진아이윌아파트 옆,202010,2003
117. 홍은사거리,202010,3824
123. 문화촌 공원,202010,2497
128. 신촌역(2호선) 1번출구 옆,202010,1580
131. 증산2교,202010,3142
133. 해담는다리,202010,2510
134. 연세로 명물길,202010,1101
135. 명물길 원형무대 앞,202010,774
137. NH농협 신촌지점 앞,202010,397
138. 신촌동 제1공영주차장 앞,202010,738
139. 연세대 정문 건너편,202010,357
140. 이화여대 후문,202010,686
141. 연대 대운동장 옆,202010,496
158. 독립문 어린이 공원,202010,604
159. 이대역 4번 출구,202010,329
160. 북아현동 가구거리,202010,623
161. 무악재역1번 출구,202010,379
162. 봉원고가차도 밑,202010,509
163. 명지전문대학교 정문 앞,202010,403
164. 북가좌1동 주민센터,202010,495
165. 중앙근린공원,202010,1680
166. 가재울 초등학교,202010,1821
167. 연가초등학교 옆,202010,510
169. 북가좌 삼거리,202010,557
170. 가재울 뉴타운 주유소 옆,202010,1128
171. 임광빌딩 앞,202010,865
173. 서대문역 8번출구 앞,202010,813
175. 홍연2교옆,202010,2788
176. 명지대학교 도서관,202010,1887
177. 북가좌 초등학교,202010,797
178. 증산3교 앞,202010,1583
179. 가좌역 4번출구 앞,202010,1307
180. 충정로역 7번출구 아래,202010,937
188. 홍은동 정원여중 입구,202010,1077
191. 서우빌딩(바른학원),202010,1405
192. 연서어린이공원,202010,680
194. 증산교 앞,202010,2491
195. 모래내고가차도,202010,999
196. 연희교차로 인근,202010,449
198. 충정2교,202010,803
3100. 북성초교,202010,348
3101. 서대문구청,202010,906
3102. 연희삼거리,202010,1013
3103. 홍제삼거리 북측,202010,1028
3104. e편한세상 신촌4단지 앞,202010,780
3105. 홍은센트레빌 아파트 앞,202010,273
3106. 홍남교 두바퀴쉼터,202010,1424
3107. 연희초등학교 앞,202010,612
3109.북한산더? 106동 앞,202010,226
3110.홍은 현대아이파크 아파트 202동 앞,202010,763
3111.무악재역 4번 출구,202010,227
3112.독립문역 5번 출구,202010,154
3113.독립문역사거리,202010,671
3114.충정로역 3번 출구,202010,413
3115.북아현 치안센터 인근,202010,685
3116.신촌역 4번출구,202010,711
3117.이화여대 인문관 인근,202010,242
3119.연희 브라운스톤 아파트 앞,202010,1563
3120.DMC엘가아파트 앞,202010,890
3121.가좌삼거리,202010,911
3122.북가좌삼거리2,202010,565
3123.DMC파크뷰자이1단지 110동 앞,202010,605
3124.DMC센트럴아이파크아파트,202010,1366
3125.연희파크푸르지오아파트 앞,202010,684
3126.남가좌동 제2공영주차장,202010,192
3127.홍은2파출소 옆,202010,497
3128.동신병원 맞은편,202010,982
3129.DMC래미안e편한세상203동옆,202010,562
3130.가재울사거리,202010,898
3131.연가교 교차로,202010,733
3132.홍제교,202010,337
3133.핀란드 타워앞,202010,134
3134.SK리쳄블(상수도사업본부),202010,370
2201. 본마을 정류소 앞,202010,124
2202.청계산입구역 1번출구,202010,1200
2203. 청계산입구역 2번출구,202010,553
2205. 내곡3단지 어린이공원 앞,202010,667
2206. 언남초등학교 앞,202010,1091
2207. 내곡파출소 뒤 정자,202010,200
2210. 반포1동 주민센터 앞,202010,589
2211. 서초구립반포도서관 앞,202010,904
2212.서초현대4차아파트 201동 맞은편,202010,512
2213. 고속터미널역 5번출구 앞,202010,1608
2214. 신반포역 2번출구 앞,202010,1074
2215. 반포종합운동장 입구,202010,1004
2217.아크로리버뷰 부지 앞,202010,4490
"2219. 고속터미널역 8-1번, 8-2번 출구 사이",202010,6234
2220. 반포본동 주민센터 앞,202010,3718
2221.하나은행 방배동지점 앞,202010,2042
2222.사당역 12번출구 뒤,202010,2484
2223. 방배래미안 정문 앞,202010,561
2225.백석예술대학교 제3캠퍼스 앞,202010,228
2226. 신동아럭스빌아파트 앞,202010,264
2227.방배열린문화센터 앞,202010,833
2228.뒷벌공원 옆,202010,1879
2229.로고스교회 맞은 편,202010,531
2230.이수역 4번 출구,202010,2012
2231. 삼성타운(삼성생명) A동 맞은편,202010,1718
2233. 서초신동아1차아파트 옆,202010,569
2235.KT 서초지사 앞,202010,707
2237.서울남부터미널 대합실 입구,202010,1132
2239.교대역 6번출구,202010,637
2241.양재전화국 사거리,202010,499
2242.양재역 11번 출구 앞,202010,1169
2243.서울가정법원,202010,723
2244.교육개발원입구 교차로,202010,321
2245.양재초등학교 맞은편,202010,765
2246. 서울시 품질시험소 앞,202010,736
2247.섬들근린공원,202010,1826
2248. 서초리슈빌S 글로벌 앞,202010,267
2249. 우솔초등학교 맞은편,202010,340
2250. 서초유치원 맞은편,202010,1048
2251. 더케이호텔 입구(양재2),202010,1128
2252. 하이브랜드 앞,202010,1825
2255.시민의숲역 1번출구 옆,202010,2341
2256.양재동 꽃시장 입구,202010,591
2257. 하나로클럽 양재점 맞은편,202010,258
2258.구룡사 삼거리,202010,292
2259. 잠원역 3번-4번 출구사이,202010,1211
2262. 한신16차아파트 119동 앞,202010,1465
2263. 바우뫼문화복지회관,202010,859
2264. 이수역 1번출구,202010,3240
2265. 이수고가차도 남단,202010,2220
2266. 서초역 3번출구,202010,1047
2268. 서초4동주민센터,202010,784
2269. 주홍교 하부,202010,233
2270. 서초포레스타 7단지,202010,504
2271. 내방역 8번출구 앞,202010,1113
2272. 교대입구 교차로,202010,387
2273. 일동제약 사거리,202010,1760
2274. 양재시민의숲역 3번출구,202010,1561
2275. 염곡치안센터 건너편,202010,72
2276. 영동1교 (양재천근린공원),202010,1335
2277. 길마중4교 하부,202010,1292
2279. 교대역 5번출구뒤,202010,1557
2280. 서울서초고용센터앞,202010,706
2281. 연세사랑병원신관앞,202010,466
2282. 방배래미안아트힐 101동앞,202010,287
2283. 그룹한빌딩옆,202010,179
2284. CJ오쇼핑앞,202010,325
2285. LH서초3단지 301동 맞은편,202010,578
2286. 탑성마을입구,202010,61
2287. 능안마을입구,202010,28
2288. 안골마을입구,202010,23
2289. 남태령역 2번출구,202010,205
2292. 무지개아파트 앞,202010,298
2293. SPC 앞,202010,737
2294. 두상빌딩 앞,202010,1627
2297. 남부터미널역 1번출구,202010,851
2298. 래미안서초스위트앞,202010,619
2299. 한전아트센터 앞,202010,674
2501. 서초 포레스타5단지,202010,723
2502. 서초역1번출구 앞,202010,616
2503. 반포1동 서초빌딩 앞,202010,845
2504. 신사역 4번출구 뒤,202010,1099
2505. 우성아파트사거리 (기업은행앞),202010,1566
2506. LG유플러스 (방배사옥),202010,455
2508. 양재이스타빌 앞,202010,1462
2509. KT반포지사,202010,370
2510. JW타워,202010,297
2511. 이수역 6번출구 앞,202010,1261
2514.사평역 2번출구,202010,182
2515.서초초등학교 후문,202010,665
2516.본마을 노인복지센터 앞,202010,402
2517.서초3교(효령로69길 방면),202010,206
2518.서초3교(효령로70길 방면),202010,315
2519.서초2교(사임당로 방면),202010,244
2520.서초1교 (진흥아파트 방면),202010,471
2521.서초 크로바타워 앞,202010,496
2523.뉴코아 킴스클럽 앞,202010,1023
2524.반포쇼핑타운 8동 앞,202010,861
2525.반포쇼핑타운 2동 앞,202010,2894
2526.반포경남쇼핑 앞,202010,549
2527.반포중학교 앞(세화여고 맞은편),202010,473
2528.함지박 사거리,202010,792
2529.우리은행 방배동지점 앞,202010,1061
2530.삼호3차아파트 앞,202010,1460
2531.멤피스아파트 앞,202010,1143
2532.국립국악원 앞,202010,113
2533.한가람미술관 앞,202010,181
2534.신흥교(애견훈련소),202010,18
2535.신반포역 3번출구 뒤,202010,416
2536.서초종합체육관 입구,202010,16
2537.양재역 8번출구 앞,202010,730
2538.사평리 공원,202010,1555
2540.반포천 앞,202010,1162
2541.옛골 입구,202010,96
2542.신논현타워 앞,202010,832
2543.경문고교 사거리,202010,11
2545.국립중앙도서관(국제회의장옆),202010,152
2547.포드서초서비스센터앞,202010,9
2548.반포1동 자율방범초소 옆,202010,191
2549.LH 서초 4단지 403동,202010,459
2550.양재동 꽃시장 건너편,202010,769
3511. 응봉역 1번출구,202010,4984
3513. 상왕십리역 1번출구,202010,1403
3514. 왕십리교회옆,202010,2640
3515. 서울숲 관리사무소,202010,4619
3525. 금호스포츠센터앞,202010,1228
3527. 왕십리 자이아파트,202010,41
3530. 왕십리자이아파트 후문(삼거리),202010,318
3531. 논골사거리(금호도서관 입구),202010,68
3532. 왕십리KCC스위첸아파트,202010,135
3538. 서울숲 IT캐슬,202010,921
3544.한양대역 3번 출구,202010,1482
3545.한양대역 1번출구,202010,854
3547.상왕십리역 6번 출입구,202010,371
3548.뚝섬역 6번출구,202010,1499
3549.건영아파트 앞,202010,1151
3550.금호나들목,202010,1158
3551.성동도로사업소,202010,266
3552.서울숲 공영주차장앞,202010,1814
3553.마장역3번출구,202010,392
3555.양지사거리(센트라스APT 115동앞),202010,144
3556.신금호파크자이APT앞,202010,93
3557.서울숲리버뷰자이APT105동 앞,202010,584
3558.마장동 금호어울림APT앞,202010,555
3559.성동구민종합체육센터 앞,202010,2463
3560.성동구 견인차량 보관소 앞,202010,1316
3561.행당동 삼부APT후문,202010,131
3600.사근빗물펌프장 건너편,202010,2810
506. 금호 어울림 아파트 앞,202010,522
507. 성수아이에스비즈타워 앞,202010,1418
508. 성수아카데미타워 앞,202010,1713
509. 이마트 버스정류소 옆,202010,3989
510. 서울숲 남문 버스정류소 옆,202010,1658
511. 서울숲역 4번 출구 옆,202010,1831
512. 뚝섬역 1번 출구 옆,202010,3244
513. 뚝섬역 5번 출구 정류소 옆,202010,2675
514. 성수사거리 버스정류장 앞,202010,1934
518. 청계천 박물관 앞,202010,1007
519. 양지사거리,202010,790
520. 상왕십리역 4번 출구 앞,202010,730
521. 왕십리역 11번 출구 앞,202010,2224
522. 금호역 1번출구 앞,202010,366
523. 옥수동성당 옆,202010,128
524. 래미안금호하이리버 아파트 102동 옆,202010,474
525. 한양대병원사거리,202010,2568
526. 용답토속공원 앞,202010,793
529. 장한평역 8번 출구 앞,202010,1365
530. 청계벽산아파트 앞,202010,2203
533. 우리은행 금호동 지점 앞,202010,643
534. 금호사거리,202010,346
535. 응봉삼거리,202010,564
536. 행당역 2번출구 앞,202010,1313
537. 한양대후문역 부근,202010,1859
538. 답십리역 8번출구 앞,202010,1143
550. 서울시설공단 앞,202010,1423
556. 달맞이공원,202010,241
557. 도선동 주민센터 앞,202010,1201
558. 성동광진 교육지원청 앞,202010,1519
559. 왕십리역 4번 출구 건너편,202010,2545
560. 비전교회 앞,202010,1464
561. 서울숲역 2번출구 앞,202010,2011
562. 군자지하보도 앞,202010,1008
563. 성동세무서 건너편,202010,2039
564. 금호역 3번출구,202010,184
565. 옥수역 3번출구,202010,6843
567. 성수역 2번출구 앞,202010,2989
568. 청계8가사거리 부근,202010,3533
569. 응봉현대아파트 정류소,202010,317
578. 성동세무서 부근,202010,1406
579. 마장역 4번출구,202010,1162
581. 용답초등학교,202010,1254
582. 경일중학교 앞,202010,1831
583. 청계천 생태교실 앞,202010,7908
585. 성수2가1동 공영주차장 인근,202010,3083
586. 마장동 주민센터,202010,812
587. 유니베라 앞,202010,1747
589. 성수역3번출구,202010,3792
594. 중랑물재생센터(서울새활용플라자),202010,501
9980. 에이텍,202010,14
1302. 한성대입구역6번출구 뒤,202010,889
1303. 돈암초교 입구,202010,1046
1304. 만해공원,202010,335
1305. 성북구청,202010,1111
1306. 한성대입구역2번출구,202010,1725
1308. 안암로터리 버스정류장 앞,202010,5551
1314. 정릉꿈에그린1단지 201동 앞,202010,430
1315. 고려사대부속중고 정문,202010,565
1316. 고려사대부속중고 건너편,202010,473
1318. 길음역 3번출구 뒤,202010,1750
1320. LG베스트샵 종암점,202010,3180
1321. 국민은행 종암동지점 앞,202010,2785
1322. 래미안라센트아파트 103동 앞,202010,1189
1323. 월곡역 입구 육교 밑,202010,575
1325. 상월곡역 4번출구,202010,657
1326. 상월곡역 1번출구,202010,1030
1327. 상월곡역 3번출구,202010,1524
1328. 월곡역 3번출구,202010,2827
1332. 석계역 5번출구 건너편,202010,2168
1333. 석관초등학교 앞,202010,1835
1334. 석관동주민센터 앞,202010,1321
